"FECHA","EQUIPO","VPNNAME","VPNID","SERVNAME","SERVID","CGW_SESTAT_TOTCUR_UEACTIVE","CGW_SESTAT_TOTCUR_UESETUP","CGW_SESTAT_TOTCUR_UERELEASED","CGW_SESTAT_TOTCUR_PDNACTIVE","CGW_SESTAT_TOTCUR_PDNSETUP","CGW_SESTAT_TOT_PDNRELEASED","CGW_SESTAT_TOT_PDNREJECTED","CGW_SESTAT_TOTCUR_PDN_IPV4","CGW_SESTAT_TOTCUR_PDN_IPV6","CGW_SESTAT_TOTCUR_PDN_IPV4V6","CGW_SESTAT_PDNSETUPTYPE_IPV4","CGW_SESTAT_PDNSETUPTYPE_IPV6","CGW_SESTAT_PDNSETUPTYPE_IPV4V6","CGW_SESTAT_PDNREL_IPV4","CGW_SESTAT_PDNREL_IPV6","CGW_SESTAT_PDNREL_IPV4V6","CGW_SEST_GNU_UL_PKTS","CGW_SEST_GNU_UL_BYTES","CGW_SEST_GNU_UL_DROP_PKTS","CGW_SEST_GNU_UL_DROP_BYTES","CGW_SEST_GNU_DL_PKTS","CGW_SEST_GNU_DL_BYTES","CGW_SEST_GNU_DL_DROP_PKTS","CGW_SEST_GNU_DL_DROP_BYTES","CGW_SEST_DHCP_DISC_HO_RCVED","CGW_SEST_DHCP_DISC_HO_ACTED","CGW_SEST_DHCP_DISC_HO_DEN","CGW_SEST_UPD_DEN_NO_SESSMGR","CGW_SEST_UPD_DEN_NO_MEMORY","CGW_SEST_UPD_DEN_SESMGR_RJTED","CGW_SEST_UPD_DEN_IN_QUEUE_EXC","CGW_SEST_UPD_DEN_SIM_BIND_EXC","CGW_SEST_UPD_DEN_ALLOC_FAIL","THROUGHPUT_UL","THROUGHPUT_DL"
26.12.2016 16:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,187,186,0,0,0,0,0,0,0,0,0,0,0,0,0,4725,2089550,0,0,3499,1869934,0,0,0,0,0,0,0,0,0,0,0,0.0044,0.004
26.12.2016 17:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,188,187,0,2,2,0,0,0,0,2,0,0,2,0,0,26696,2934735,0,0,34926,42797189,0,0,0,0,0,0,0,0,0,0,0,0.0062,0.0907
26.12.2016 18:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,188.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,1866,0,0,0,0,0,0,0,0,0,0,0,0,0
26.12.2016 19:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.12.2016 20:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.12.2016 21:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.12.2016 22:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.12.2016 23:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 01:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 02:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 03:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 04:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 05:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 06:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 07:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 08:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,1,189.5,189,1,1,1,0,1,0,0,1,0,0,1,0,0,869,163020,0,0,1014,200448,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0004
27.12.2016 09:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,1,190,190,1,1,0,0,1,0,0,1,0,0,0,0,0,4876,655018,0,0,5284,5315040,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0113
27.12.2016 10:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,191,190,0,0,0,0,0,0,0,0,0,0,0,0,0,23757,6989369,0,0,23031,23055726,0,0,0,0,0,0,0,0,0,0,0,0.0148,0.0489
27.12.2016 11:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,191,190,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,235835,0,0,1014,475404,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.001
27.12.2016 12:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,191,190,0,0,1,0,0,0,0,0,0,0,1,0,0,1043,193614,0,0,930,326578,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0007
27.12.2016 13:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 14:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 15:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
