"FECHA","EQUIPO","VPNNAME","VPNID","SERVNAME","SERVID","CGW_SESTAT_TOTCUR_UEACTIVE","CGW_SESTAT_TOTCUR_UESETUP","CGW_SESTAT_TOTCUR_UERELEASED","CGW_SESTAT_TOTCUR_PDNACTIVE","CGW_SESTAT_TOTCUR_PDNSETUP","CGW_SESTAT_TOT_PDNRELEASED","CGW_SESTAT_TOT_PDNREJECTED","CGW_SESTAT_TOTCUR_PDN_IPV4","CGW_SESTAT_TOTCUR_PDN_IPV6","CGW_SESTAT_TOTCUR_PDN_IPV4V6","CGW_SESTAT_PDNSETUPTYPE_IPV4","CGW_SESTAT_PDNSETUPTYPE_IPV6","CGW_SESTAT_PDNSETUPTYPE_IPV4V6","CGW_SESTAT_PDNREL_IPV4","CGW_SESTAT_PDNREL_IPV6","CGW_SESTAT_PDNREL_IPV4V6","CGW_SEST_GNU_UL_PKTS","CGW_SEST_GNU_UL_BYTES","CGW_SEST_GNU_UL_DROP_PKTS","CGW_SEST_GNU_UL_DROP_BYTES","CGW_SEST_GNU_DL_PKTS","CGW_SEST_GNU_DL_BYTES","CGW_SEST_GNU_DL_DROP_PKTS","CGW_SEST_GNU_DL_DROP_BYTES","CGW_SEST_DHCP_DISC_HO_RCVED","CGW_SEST_DHCP_DISC_HO_ACTED","CGW_SEST_DHCP_DISC_HO_DEN","CGW_SEST_UPD_DEN_NO_SESSMGR","CGW_SEST_UPD_DEN_NO_MEMORY","CGW_SEST_UPD_DEN_SESMGR_RJTED","CGW_SEST_UPD_DEN_IN_QUEUE_EXC","CGW_SEST_UPD_DEN_SIM_BIND_EXC","CGW_SEST_UPD_DEN_ALLOC_FAIL","THROUGHPUT_UL","THROUGHPUT_DL"
22.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.01.2017 00:00:00,"JO2-ASR5K5-1","samog",5,"samog",24,3164712744.684210526315789473684210526316,17174.7368421052631578947368421052631579,17157.8157894736842105263157894736842105,3390763654.947368421052631578947368421053,14.36842105263157894736842105263157894737,14.26315789473684210526315789473684210526,0,3390763654.947368421052631578947368421053,0,0,14.36842105263157894736842105263157894737,0,0,14.26315789473684210526315789473684210526,0,0,111145,50208560.78947368421052631578947368421053,0.7894736842105263157894736842105263157895,146.368421052631578947368421052631578947,139234.6842105263157894736842105263157895,133666759.368421052631578947368421052632,0,0,0,0,0,0,0,0,0,0,0,0.1064052631578947368421052631578947368421,0.2832736842105263157894736842105263157895
24.01.2017 00:00:00,"JO2-ASR5K5-1","samog",5,"samog",24,3042268501.208333333333333333333333333333,17449.9270833333333333333333333333333333,17436.09375,3042268501.208333333333333333333333333333,11,11.16666666666666666666666666666666666667,0,3042268501.208333333333333333333333333333,0,0,11,0,0,11.16666666666666666666666666666666666667,0,0,80984.75,15786788.16666666666666666666666666666667,0.0833333333333333333333333333333333333333,5,118324.5,123347395.541666666666666666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0334416666666666666666666666666666666667,0.2614041666666666666666666666666666666667
24.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0.0416666666666666666666666666666666666667,356.395833333333333333333333333333333333,356.229166666666666666666666666666666667,0.0416666666666666666666666666666666666667,0.0416666666666666666666666666666666666667,0.0416666666666666666666666666666666666667,0,0.0416666666666666666666666666666666666667,0,0,0.0416666666666666666666666666666666666667,0,0,0.0416666666666666666666666666666666666667,0,0,1055.625,145322.0833333333333333333333333333333333,0,0,1103.208333333333333333333333333333333333,1065826.91666666666666666666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.000304166666666666666666666666666666666667,0.0022625
25.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,357913941.333333333333333333333333333333,359.010416666666666666666666666666666667,358.666666666666666666666666666666666667,357913941.333333333333333333333333333333,0.125,0.2083333333333333333333333333333333333333,0,357913941.333333333333333333333333333333,0,0,0.125,0,0,0.2083333333333333333333333333333333333333,0,0,2039.125,297069.875,0,0,2138.583333333333333333333333333333333333,2114937.75,0,0,0,0,0,0,0,0,0,0,0,0.0006375,0.004475
25.01.2017 00:00:00,"JO2-ASR5K5-1","samog",5,"samog",24,3758096384.125,17809.3020833333333333333333333333333333,17792.3645833333333333333333333333333333,3758096384.083333333333333333333333333333,15.58333333333333333333333333333333333333,15.5,0,3758096384.083333333333333333333333333333,0,0,15.58333333333333333333333333333333333333,0,0,15.5,0,0,106307.8333333333333333333333333333333333,31843703.375,0.1666666666666666666666666666666666666667,8.75,183709.0833333333333333333333333333333333,197642005.708333333333333333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0674833333333333333333333333333333333333,0.4188625
26.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0.125,366.84375,366.791666666666666666666666666666666667,0.125,0.4166666666666666666666666666666666666667,0.4166666666666666666666666666666666666667,0,0.125,0,0,0.4166666666666666666666666666666666666667,0,0,0.4166666666666666666666666666666666666667,0,0,63.95833333333333333333333333333333333333,12112.7916666666666666666666666666666667,0,0,63.125,44787.125,0,0,0,0,0,0,0,0,0,0,0,0.000025,0.00009583333333333333333333333333333333333333
26.01.2017 00:00:00,"JO2-ASR5K5-1","samog",5,"samog",24,3937053354.541666666666666666666666666667,18202.875,18186.7916666666666666666666666666666667,3937053354.583333333333333333333333333333,12.20833333333333333333333333333333333333,12.29166666666666666666666666666666666667,0,3937053354.583333333333333333333333333333,0,0,12.20833333333333333333333333333333333333,0,0,12.29166666666666666666666666666666666667,0,0,94185.7083333333333333333333333333333333,31931569.08333333333333333333333333333333,0.2083333333333333333333333333333333333333,15.16666666666666666666666666666666666667,129255.4583333333333333333333333333333333,123973386.333333333333333333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.067675,0.262725
28.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.01.2017 00:00:00,"JO2-ASR5K5-1","samog",5,"samog",24,0,18725,18723,0,0,0,0,0,0,0,0,0,0,0,0,0,229.5,26399.5,0,0,142.5,19901.5,0,0,0,0,0,0,0,0,0,0,0,0.0001,0
29.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.01.2017 00:00:00,"JO2-ASR5K5-1","samog",5,"samog",24,894784853.333333333333333333333333333333,18623.1458333333333333333333333333333333,18621.1979166666666666666666666666666667,894784853.333333333333333333333333333333,1.95833333333333333333333333333333333333,1.95833333333333333333333333333333333333,0,1.94791666666666666666666666666666666667,0,0,1.95833333333333333333333333333333333333,0,0,1.95833333333333333333333333333333333333,0,0,581.666666666666666666666666666666666667,55225.2083333333333333333333333333333333,0,0,898.25,948861.1666666666666666666666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0001375,0.002020833333333333333333333333333333333333
30.01.2017 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0.0416666666666666666666666666666666666667,376.145833333333333333333333333333333333,376.041666666666666666666666666666666667,0.0416666666666666666666666666666666666667,0.25,0.25,0,0.1041666666666666666666666666666666666667,0,0,0.25,0,0,0.25,0,0,5425.25,5604770.83333333333333333333333333333333,0.0416666666666666666666666666666666666667,2.5,4106.833333333333333333333333333333333333,2481575,0,0,0,0,0,0,0,0,0,0,0,0.0118791666666666666666666666666666666667,0.005258333333333333333333333333333333333333
30.01.2017 00:00:00,"JO2-ASR5K5-1","samog",5,"samog",24,4294967296.041666666666666666666666666667,18831.96875,18813.8645833333333333333333333333333333,4652881237.375,18.58333333333333333333333333333333333333,18.54166666666666666666666666666666666667,0,18.17708333333333333333333333333333333333,0,0,18.58333333333333333333333333333333333333,0,0,18.54166666666666666666666666666666666667,0,0,104389.7916666666666666666666666666666667,40784785.16666666666666666666666666666667,0.4583333333333333333333333333333333333333,73.29166666666666666666666666666666666667,136716.625,128943577.25,0,0,0,0,0,0,0,0,0,0,0,0.0864333333333333333333333333333333333333,0.2732708333333333333333333333333333333333
