"FECHA","EQUIPO","VPNNAME","VPNID","SERVNAME","SERVID","PDN_IPV4_ACTIVE","PDN_IPV4_SETUP","PDN_IPV4_RELEASED","PDN_IPV6_ACTIVE","PDN_IPV6_SETUP","PDN_IPV6_RELEASED","PDN_IPV4V6_ACTIVE","PDN_IPV4V6_SETUP","PDN_IPV4V6_RELEASED","NUM_GTP_BEARER_MODIFIED","NUM_GTP_DB_ACTIVE","NUM_GTP_DB_RELEASED","CURSESS","CURSES_PMIPV6_IPV4","CURSES_PMIPV6_IPV6","CURSES_PMIPV6_IPV4V6","CURSES_GTP_IPV4","TOTPMIPV6_SUCCESS","TOTPMIPV6_FAILURE","PGW_FALLBACK_ATTEMPTED","PGW_FALLBACK_SUCCEEDED","PGW_FALLBACK_FAILED","PGW_FALLBACK_NO_ALTERNATE_PGW","TOTGTP_ATTEMPT","TOTGTP_SUCCESS","TOTGTP_FAILURE","DISCONNECT_TOTAL","DISCONNECT_LOCAL","DISCONNECT_UE","DISCONNECT_PGW","DISCONNECT_REMOTE","SESS_DCON_REMOTE","SESS_DCON_ADMIN","SESS_DCON_IDLE_TIMEOUT","SESS_DCON_ABS_TIMEOUT","SESS_DCON_LONGDUR_TIMEOUT","SESS_DCON_SESSSETUP_TIMEOUT","SESS_DCON_NORESOURCE","SESS_DCON_AUTHFAIL","SESS_DCON_FLOWADD_FAILURE","SESS_DCON_INVALID_DEST","SESS_DCON_SRCADDR_VIOLATION","SESS_DCON_LMAREVOC","SESS_DCON_DUPREQ","SESS_DCON_ADDRASSIGN_FAILURE","SESS_DCON_HANDOFF","SESS_DCON_MISC","REAUTH_ATTEMPT","REAUTH_SUCCESS","REAUTH_FAILURE","REAUTHOR_ATTEMPT","REAUTHOR_SUCCESS","REAUTHOR_FAILURE","TXBYTES","TXPKTS","RXBYTES","RXPKTS","PKT_VIOLATION","EAP_RXTTLSRVRPASSTHRU","NUM_QCI1_BEARER_ACTIVE","NUM_QCI1_BEARER_SETUP","NUM_QCI1_BEARER_RELEASED","NUM_QCI2_BEARER_ACTIVE","NUM_QCI2_BEARER_SETUP","NUM_QCI2_BEARER_RELEASED","NUM_QCI3_BEARER_ACTIVE","NUM_QCI3_BEARER_SETUP","NUM_QCI3_BEARER_RELEASED","NUM_QCI4_BEARER_ACTIVE","NUM_QCI4_BEARER_SETUP","NUM_QCI4_BEARER_RELEASED","NUM_QCI5_BEARER_ACTIVE","NUM_QCI5_BEARER_SETUP","NUM_QCI5_BEARER_RELEASED","NUM_QCI6_BEARER_ACTIVE","NUM_QCI6_BEARER_SETUP","NUM_QCI6_BEARER_RELEASED","NUM_QCI7_BEARER_ACTIVE","NUM_QCI7_BEARER_SETUP","NUM_QCI7_BEARER_RELEASED","APN_EPDG_GTPV2_SUCCESS_RATE","TX_THROUGHPUT","RX_THROUGHPUT","APN_EPDG_SYS_THROUGHPUT"
30.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,8.20833333333333333333333333333333333333,12.38888888888888888888888888888888888889,12.38888888888888888888888888888888888889,0.5138888888888888888888888888888888888889,0.5,0.3888888888888888888888888888888888888889,1,1.72222222222222222222222222222222222222,1.77777777777777777777777777777777777778,2.27777777777777777777777777777777777778,0.1666666666666666666666666666666666666667,4.88888888888888888888888888888888888889,9.72222222222222222222222222222222222222,0,0,0,8.20833333333333333333333333333333333333,0,0,0,0,0,0,14.61111111111111111111111111111111111111,14.61111111111111111111111111111111111111,0,15.72222222222222222222222222222222222222,3.55555555555555555555555555555555555556,10.44444444444444444444444444444444444444,0.5555555555555555555555555555555555555556,1.16666666666666666666666666666666666667,4.05555555555555555555555555555555555556,0,0,0,0,1.16666666666666666666666666666666666667,0,4.88888888888888888888888888888888888889,0,0,0,0,3.55555555555555555555555555555555555556,0,0.5,6.38888888888888888888888888888888888889,0,0,0,0,0,0,856998.1111111111111111111111111111111111,11440.7222222222222222222222222222222222,770642.6666666666666666666666666666666667,8962.555555555555555555555555555555555556,0,57.16666666666666666666666666666666666667,0.1666666666666666666666666666666666666667,4.83333333333333333333333333333333333333,4.88888888888888888888888888888888888889,0,0,0,0,0,0,0,0,0,9.72222222222222222222222222222222222222,14.61111111111111111111111111111111111111,14.55555555555555555555555555555555555556,0,0,0,0,0,0,100,0.001822222222222222222222222222222222222222,0.001638888888888888888888888888888888888889,0.003427777777777777777777777777777777777778
31.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,12.69642857142857142857142857142857142857,15.07142857142857142857142857142857142857,14.57142857142857142857142857142857142857,0,0,0,2.80357142857142857142857142857142857143,2.85714285714285714285714285714285714286,2.57142857142857142857142857142857142857,0.2142857142857142857142857142857142857143,0.3214285714285714285714285714285714285714,4.92857142857142857142857142857142857143,15.5,0,0,0,12.69642857142857142857142857142857142857,0,0,0,0,0,0,17.92857142857142857142857142857142857143,17.92857142857142857142857142857142857143,0,17.78571428571428571428571428571428571429,5.92857142857142857142857142857142857143,10.64285714285714285714285714285714285714,0.5,0.6428571428571428571428571428571428571429,5.78571428571428571428571428571428571429,0,0,0,0,0.6428571428571428571428571428571428571429,0,6.64285714285714285714285714285714285714,0,0,0,0,5.92857142857142857142857142857142857143,0,0.4285714285714285714285714285714285714286,4.85714285714285714285714285714285714286,0,0,0,0.0714285714285714285714285714285714285714,0.0714285714285714285714285714285714285714,0,1110553.92857142857142857142857142857143,14471.1428571428571428571428571428571429,1096328.14285714285714285714285714285714,13771.2142857142857142857142857142857143,0,73.5,0.3214285714285714285714285714285714285714,5.14285714285714285714285714285714285714,4.92857142857142857142857142857142857143,0,0,0,0,0,0,0,0,0,15.5,17.92857142857142857142857142857142857143,17.14285714285714285714285714285714285714,0,0,0,0,0,0,100,0.002357142857142857142857142857142857142857,0.002307142857142857142857142857142857142857,0.004671428571428571428571428571428571428571
31.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,43.21428571428571428571428571428571428571,49.5,50.57142857142857142857142857142857142857,0.0357142857142857142857142857142857142857,0.0714285714285714285714285714285714285714,0.1428571428571428571428571428571428571429,11.5,21.07142857142857142857142857142857142857,20.57142857142857142857142857142857142857,0.5,0.0714285714285714285714285714285714285714,5.21428571428571428571428571428571428571,54.75,0,0,0,43.21428571428571428571428571428571428571,0,0,0,0,0,0,70.78571428571428571428571428571428571429,70.64285714285714285714285714285714285714,0.1428571428571428571428571428571428571429,75.28571428571428571428571428571428571429,23,47.78571428571428571428571428571428571429,0.3571428571428571428571428571428571428571,4.07142857142857142857142857142857142857,28.85714285714285714285714285714285714286,0,0,0,0,4.07142857142857142857142857142857142857,0,311.857142857142857142857142857142857143,0,0,0,0,23,0,0.2857142857142857142857142857142857142857,18.92857142857142857142857142857142857143,0,0,0,0,0,0,1145013.14285714285714285714285714285714,10539.4285714285714285714285714285714286,1341431.64285714285714285714285714285714,9009.571428571428571428571428571428571429,0,1036.928571428571428571428571428571428571,0.0714285714285714285714285714285714285714,5.21428571428571428571428571428571428571,5.21428571428571428571428571428571428571,0,0,0,0,0,0,0,0,0,54.75,70.64285714285714285714285714285714285714,71.28571428571428571428571428571428571429,0,0,0,0,0,0,99.77180714285714285714285714285714285714,0.002414285714285714285714285714285714285714,0.002842857142857142857142857142857142857143,0.005264285714285714285714285714285714285714
01.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,8.5,15.47368421052631578947368421052631578947,14.89473684210526315789473684210526315789,0.5789473684210526315789473684210526315789,1.15789473684210526315789473684210526316,0.9473684210526315789473684210526315789474,1.78508771929824561403508771929824561404,2.21052631578947368421052631578947368421,1.94736842105263157894736842105263157895,0.9473684210526315789473684210526315789474,0.1096491228070175438596491228070175438595,5.15789473684210526315789473684210526316,10.86403508771929824561403508771929824563,0,0,0,8.5,0,0,0,0,0,0,18.89473684210526315789473684210526315789,18.84210526315789473684210526315789473684,0.0526315789473684210526315789473684210526,19.10526315789473684210526315789473684211,4.78947368421052631578947368421052631579,12.05263157894736842105263157894736842105,0.8421052631578947368421052631578947368421,1.31578947368421052631578947368421052632,5.42105263157894736842105263157894736842,0,0,0,0,1.31578947368421052631578947368421052632,0,11.10526315789473684210526315789473684211,0,0,0,0,4.78947368421052631578947368421052631579,0,0.6842105263157894736842105263157894736842,6.63157894736842105263157894736842105263,0,0,0,0,0,0,904551.9473684210526315789473684210526316,11974.3157894736842105263157894736842105,823250.8947368421052631578947368421052632,9609.526315789473684210526315789473684211,0,82.94736842105263157894736842105263157895,0.1096491228070175438596491228070175438595,5.15789473684210526315789473684210526316,5.15789473684210526315789473684210526316,0,0,0,0,0,0,0,0,0,10.86403508771929824561403508771929824563,18.84210526315789473684210526315789473684,17.78947368421052631578947368421052631579,0,0,0,0,0,0,99.7076,0.001910526315789473684210526315789473684211,0.001742105263157894736842105263157894736842,0.003668421052631578947368421052631578947368
01.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,39.30263157894736842105263157894736842105,68.94736842105263157894736842105263157895,66.36842105263157894736842105263157894737,1,226050912.210526315789473684210526315789,1.84210526315789473684210526315789473684,8.68421052631578947368421052631578947368,18.31578947368421052631578947368421052632,18.05263157894736842105263157894736842105,2.78947368421052631578947368421052631579,0.2368421052631578947368421052631578947368,10.68421052631578947368421052631578947368,48.98684210526315789473684210526315789474,0,0,0,39.30263157894736842105263157894736842105,0,0,0,0,0,0,89.21052631578947368421052631578947368421,89.15789473684210526315789473684210526316,0.0526315789473684210526315789473684210526,94.21052631578947368421052631578947368421,26.05263157894736842105263157894736842105,58.84210526315789473684210526315789473684,0.7894736842105263157894736842105263157895,7.94736842105263157894736842105263157895,30.36842105263157894736842105263157894737,0,0,0,0,7.89473684210526315789473684210526315789,0,240.421052631578947368421052631578947368,0,0,0,0,26.05263157894736842105263157894736842105,0,0.6842105263157894736842105263157894736842,28.52631578947368421052631578947368421053,0,0,0,0,0,0,2206873.89473684210526315789473684210526,22539.1578947368421052631578947368421053,2733014.15789473684210526315789473684211,24945.9473684210526315789473684210526316,0,969.263157894736842105263157894736842105,0.2368421052631578947368421052631578947368,10.68421052631578947368421052631578947368,10.68421052631578947368421052631578947368,0,0,0,0,0,0,0,0,0,48.98684210526315789473684210526315789474,89.15789473684210526315789473684210526316,86.26315789473684210526315789473684210526,0,0,0,0,0,0,99.94018947368421052631578947368421052632,0.004668421052631578947368421052631578947368,0.005794736842105263157894736842105263157895,0.0104789473684210526315789473684210526316
02.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,83.13541666666666666666666666666666666667,121.166666666666666666666666666666666667,117.791666666666666666666666666666666667,1.20833333333333333333333333333333333333,2.33333333333333333333333333333333333333,2.29166666666666666666666666666666666667,10.19791666666666666666666666666666666667,16.125,16.16666666666666666666666666666666666667,3.125,0.9479166666666666666666666666666666666667,19.45833333333333333333333333333333333333,94.54166666666666666666666666666666666667,0,0,0,83.13541666666666666666666666666666666667,0,0,0,0,0,0,139.625,139.625,0,178957113.125,27.20833333333333333333333333333333333333,108.75,0.2916666666666666666666666666666666666667,6.20833333333333333333333333333333333333,62.75,0,0,0,0,6.16666666666666666666666666666666666667,0,215.625,0,0,0,0,27.20833333333333333333333333333333333333,0,0.1666666666666666666666666666666666666667,46.04166666666666666666666666666666666667,0,0,0,0,0,0,6166977.08333333333333333333333333333333,79633.5416666666666666666666666666666667,5476076,64055.4583333333333333333333333333333333,0,1048,0.9479166666666666666666666666666666666667,19.45833333333333333333333333333333333333,19.45833333333333333333333333333333333333,0,0,0,0,0,0,0,0,0,94.54166666666666666666666666666666666667,139.625,136.25,0,0,0,0,0,0,100,0.013075,0.0116083333333333333333333333333333333333,0.0246833333333333333333333333333333333333
02.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,50.57291666666666666666666666666666666667,83.75,79.20833333333333333333333333333333333333,0.96875,2.125,2.125,1.625,1.58333333333333333333333333333333333333,1.41666666666666666666666666666666666667,1.375,0.6041666666666666666666666666666666666667,10.375,53.16666666666666666666666666666666666667,0,0,0,50.57291666666666666666666666666666666667,0,0,0,0,0,0,87.45833333333333333333333333333333333333,87.45833333333333333333333333333333333333,0,85.70833333333333333333333333333333333333,4.54166666666666666666666666666666666667,77.83333333333333333333333333333333333333,0.375,2.95833333333333333333333333333333333333,48.08333333333333333333333333333333333333,0,0,0,0,2.95833333333333333333333333333333333333,0,13.5,0,0,0,0,4.54166666666666666666666666666666666667,0,0.125,29.75,0,0,0,0,0,0,3032492.91666666666666666666666666666667,38749.7916666666666666666666666666666667,181715213,32798.5,0,302.125,0.6041666666666666666666666666666666666667,10.54166666666666666666666666666666666667,10.375,0,0,0,0,0,0,0,0,0,53.16666666666666666666666666666666666667,87.45833333333333333333333333333333333333,82.75,0,0,0,0,0,0,100,0.006425,0.3851125,0.391525
03.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,185.210526315789473684210526315789473684,256.684210526315789473684210526315789474,257.052631578947368421052631578947368421,0.9473684210526315789473684210526315789474,0.7894736842105263157894736842105263157895,0.8421052631578947368421052631578947368421,3.35526315789473684210526315789473684211,2.94736842105263157894736842105263157895,3.15789473684210526315789473684210526316,2.94736842105263157894736842105263157895,2.21052631578947368421052631578947368421,28.42105263157894736842105263157894736842,189.513157894736842105263157894736842105,0,0,0,185.210526315789473684210526315789473684,0,0,0,0,0,0,260.421052631578947368421052631578947368,260.421052631578947368421052631578947368,0,271.105263157894736842105263157894736842,10.21052631578947368421052631578947368421,250.052631578947368421052631578947368421,0.6842105263157894736842105263157894736842,10.05263157894736842105263157894736842105,226051061.263157894736842105263157894737,0,0,0,0,10.05263157894736842105263157894736842105,0,19.89473684210526315789473684210526315789,0,0,0,0,10.21052631578947368421052631578947368421,0,0.2631578947368421052631578947368421052632,99.10526315789473684210526315789473684211,0,0,0,0,0,0,8948748.21052631578947368421052631578947,115969.2105263157894736842105263157894737,7667181.84210526315789473684210526315789,92153.9473684210526315789473684210526316,0,226051763.684210526315789473684210526316,2.21052631578947368421052631578947368421,28.68421052631578947368421052631578947368,28.42105263157894736842105263157894736842,0,0,0,0,0,0,0,0,0,189.513157894736842105263157894736842105,260.421052631578947368421052631578947368,261.052631578947368421052631578947368421,0,0,0,0,0,0,100,0.0189631578947368421052631578947368421053,0.0162473684210526315789473684210526315789,0.0352157894736842105263157894736842105263
03.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,219.210526315789473684210526315789473684,319.578947368421052631578947368421052632,316.157894736842105263157894736842105263,0.9078947368421052631578947368421052631579,0.7368421052631578947368421052631578947368,0.8947368421052631578947368421052631578947,10.22368421052631578947368421052631578947,19.15789473684210526315789473684210526316,19.47368421052631578947368421052631578947,4,1.90789473684210526315789473684210526316,37.63157894736842105263157894736842105263,230.342105263157894736842105263157894737,0,0,0,219.210526315789473684210526315789473684,0,0,0,0,0,0,339.736842105263157894736842105263157895,339.473684210526315789473684210526315789,0.2631578947368421052631578947368421052632,349.315789473684210526315789473684210526,26.36842105263157894736842105263157894737,309.736842105263157894736842105263157895,0.2105263157894736842105263157894736842105,226050923.105263157894736842105263157895,197.684210526315789473684210526315789474,0,0,0,0,226050923.052631578947368421052631578947,0,304.736842105263157894736842105263157895,0,0,0,0,26.31578947368421052631578947368421052632,0,0.0526315789473684210526315789473684210526,112.105263157894736842105263157894736842,0,0,0,0,0,0,11508432.94736842105263157894736842105263,147683.3157894736842105263157894736842105,10256458.26315789473684210526315789473684,121402.8947368421052631578947368421052632,0,1863.315789473684210526315789473684210526,1.90789473684210526315789473684210526316,37.73684210526315789473684210526315789474,37.63157894736842105263157894736842105263,0,0,0,0,0,0,0,0,0,230.342105263157894736842105263157894737,339.473684210526315789473684210526315789,226051246.842105263157894736842105263158,0,0,0,0,0,0,99.91889473684210526315789473684210526316,0.0243894736842105263157894736842105263158,0.0217315789473684210526315789473684210526,0.0461315789473684210526315789473684210526
06.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,369.1125,505.55,504.45,1.04583333333333333333333333333333333333,3.8,4,2.225,2.6,2.55,7.65,7.9875,60.1,372.383333333333333333333333333333333333,0,0,0,369.1125,0,0,0,0,0,0,511.95,511.95,0,533.7,16.8,492.85,1.05,22.7,300,0,0,0,0,22.7,0,16.3,0,0,0,0,16.8,0,0.2,192.85,0,0,0,0,0,0,22181167.65,291381.05,19641486.75,243893.9,0,1622.7,7.9875,214748425,60.1,0,0,0,0,0,0,0,0,0,372.383333333333333333333333333333333333,511.95,511,0,0,0,0,0,0,100,0.047015,0.04163,0.088635
06.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,377.7625,480.25,482.9,1.375,3.35,3.5,11.55,22.4,22,6.55,5.7875,65.8,390.6875,0,0,0,377.7625,0,0,0,0,0,0,506.35,506,0.35,535.3,40.8,466.95,0.4,26.9,264.3,0,0,0,0,26.85,0,343.15,0,0,0,0,40.8,0,0.25,202.7,0,0,0,0,0,0,24974610.85,333699.6,22758645.85,287787.2,0,2534.3,5.7875,66.65,65.8,0,0,0,0,0,0,0,0,0,390.6875,506,508.4,0,0,0,0,0,0,99.932415,0.05293,0.04824,0.101165
07.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,395.958333333333333333333333333333333333,492.916666666666666666666666666666666667,500.125,2.04166666666666666666666666666666666667,2.66666666666666666666666666666666666667,2.54166666666666666666666666666666666667,2.73958333333333333333333333333333333333,3.41666666666666666666666666666666666667,3.29166666666666666666666666666666666667,5.54166666666666666666666666666666666667,6.73958333333333333333333333333333333333,54.58333333333333333333333333333333333333,400.739583333333333333333333333333333333,0,0,0,395.958333333333333333333333333333333333,0,0,0,0,0,0.3333333333333333333333333333333333333333,499.375,499,0.375,531.416666666666666666666666666666666667,16.79166666666666666666666666666666666667,488.291666666666666666666666666666666667,0.625,25.45833333333333333333333333333333333333,285.916666666666666666666666666666666667,0,0,0,0,25.45833333333333333333333333333333333333,0,18.79166666666666666666666666666666666667,0,0,0,0,16.79166666666666666666666666666666666667,0,0.1666666666666666666666666666666666666667,202.375,0,0,0,0,0,0,20699727.66666666666666666666666666666667,274541.9166666666666666666666666666666667,17807188,222763.3333333333333333333333333333333333,0,1595.291666666666666666666666666666666667,6.73958333333333333333333333333333333333,53.875,54.58333333333333333333333333333333333333,0,0,0,0,0,0,0,0,0,400.739583333333333333333333333333333333,499,505.958333333333333333333333333333333333,0,0,0,0,0,0,99.93502916666666666666666666666666666667,0.0438666666666666666666666666666666666667,0.0377375,0.0816125
07.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,377.791666666666666666666666666666666667,491.75,495.583333333333333333333333333333333333,2.65625,2.29166666666666666666666666666666666667,2.29166666666666666666666666666666666667,12.71875,21.33333333333333333333333333333333333333,21.29166666666666666666666666666666666667,6.75,4.34375,58.08333333333333333333333333333333333333,393.166666666666666666666666666666666667,0,0,0,377.791666666666666666666666666666666667,0,0,0,0,0,0.3333333333333333333333333333333333333333,516,515.375,178956971.291666666666666666666666666667,548.416666666666666666666666666666666667,36.70833333333333333333333333333333333333,482.083333333333333333333333333333333333,0.25,29.25,268.916666666666666666666666666666666667,0,0,0,0,29.125,0,214.666666666666666666666666666666666667,0,0,0,0,36.70833333333333333333333333333333333333,0,0.25,213.291666666666666666666666666666666667,0,0,0,0,0,0,19780369.41666666666666666666666666666667,255281.2916666666666666666666666666666667,17996051.29166666666666666666666666666667,215497.8333333333333333333333333333333333,0,2213.041666666666666666666666666666666667,4.34375,57.75,58.08333333333333333333333333333333333333,0,0,0,0,0,0,0,0,0,393.166666666666666666666666666666666667,515.375,519.166666666666666666666666666666666667,0,0,0,0,0,0,99.88920416666666666666666666666666666667,0.0419208333333333333333333333333333333333,0.038125,0.0800583333333333333333333333333333333333
08.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,399.802083333333333333333333333333333333,480.916666666666666666666666666666666667,482.416666666666666666666666666666666667,2.375,2.5,2.625,13.02083333333333333333333333333333333333,23,22.70833333333333333333333333333333333333,6.54166666666666666666666666666666666667,4.57291666666666666666666666666666666667,64,415.197916666666666666666666666666666667,0,0,0,399.802083333333333333333333333333333333,0,0,0,0,0,0.25,506.75,506.416666666666666666666666666666666667,0.3333333333333333333333333333333333333333,540.625,47.83333333333333333333333333333333333333,459.333333333333333333333333333333333333,0.4583333333333333333333333333333333333333,32.91666666666666666666666666666666666667,248.25,0,0,0,0,32.875,0,226.916666666666666666666666666666666667,0,0,0,0,47.83333333333333333333333333333333333333,0,0.3333333333333333333333333333333333333333,211.125,0,0,0,0,0,0,23494214.20833333333333333333333333333333,309864.0416666666666666666666666666666667,21388915.29166666666666666666666666666667,266238.125,0,2241.208333333333333333333333333333333333,4.57291666666666666666666666666666666667,64.45833333333333333333333333333333333333,64,0,0,0,0,0,0,0,0,0,415.197916666666666666666666666666666667,506.416666666666666666666666666666666667,507.75,0,0,0,0,0,0,99.939575,0.0497833333333333333333333333333333333333,0.0453333333333333333333333333333333333333,0.095125
08.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,377.833333333333333333333333333333333333,178957452.375,178957455.916666666666666666666666666667,1.5625,1.83333333333333333333333333333333333333,1.79166666666666666666666666666666666667,2.47916666666666666666666666666666666667,2.45833333333333333333333333333333333333,2.33333333333333333333333333333333333333,4.41666666666666666666666666666666666667,4.77083333333333333333333333333333333333,49.29166666666666666666666666666666666667,381.875,0,0,0,377.833333333333333333333333333333333333,0,0,0,0,0,0.4583333333333333333333333333333333333333,178957457.166666666666666666666666666667,178957456.666666666666666666666666666667,0.5,517.083333333333333333333333333333333333,18.16666666666666666666666666666666666667,470.375,0.7083333333333333333333333333333333333333,27.70833333333333333333333333333333333333,277.125,0,0,0,0,27.70833333333333333333333333333333333333,0,178956986.625,0,0,0,0,18.16666666666666666666666666666666666667,0,0.25,193.25,0,0,0,0,0,0,17457680.25,227234.0833333333333333333333333333333333,15388931.75,188164.125,0,1552.583333333333333333333333333333333333,4.77083333333333333333333333333333333333,49.33333333333333333333333333333333333333,49.29166666666666666666666666666666666667,0,0,0,0,0,0,0,0,0,381.875,178957456.666666666666666666666666666667,178957460.041666666666666666666666666667,0,0,0,0,0,0,99.90769583333333333333333333333333333333,0.037,0.0326291666666666666666666666666666666667,0.0696166666666666666666666666666666666667
09.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,411.822916666666666666666666666666666667,517.541666666666666666666666666666666667,518.75,2.59375,4.91666666666666666666666666666666666667,4.91666666666666666666666666666666666667,11.875,22.375,22.625,10.16666666666666666666666666666666666667,5.19791666666666666666666666666666666667,57.08333333333333333333333333333333333333,426.291666666666666666666666666666666667,0,0,0,411.822916666666666666666666666666666667,0,0,0,0,0,0.5,545.5,544.833333333333333333333333333333333333,0.6666666666666666666666666666666666666667,578.875,41.54166666666666666666666666666666666667,503.75,0.9583333333333333333333333333333333333333,32.58333333333333333333333333333333333333,280.958333333333333333333333333333333333,0,0,0,0,32.375,0,116.708333333333333333333333333333333333,0,0,0,0,41.54166666666666666666666666666666666667,0,0.8333333333333333333333333333333333333333,223,0,0,0,0,0,0,22060028.54166666666666666666666666666667,288964.2916666666666666666666666666666667,20482401.54166666666666666666666666666667,251260.5,0,2025.041666666666666666666666666666666667,5.19791666666666666666666666666666666667,57.25,57.08333333333333333333333333333333333333,0,0,0,0,0,0,0,0,0,426.291666666666666666666666666666666667,544.833333333333333333333333333333333333,546.291666666666666666666666666666666667,0,0,0,0,0,0,99.88292083333333333333333333333333333333,0.0467541666666666666666666666666666666667,0.0434041666666666666666666666666666666667,0.0901541666666666666666666666666666666667
09.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,358.0625,501.25,501.125,1.52083333333333333333333333333333333333,2.95833333333333333333333333333333333333,2.95833333333333333333333333333333333333,2.92708333333333333333333333333333333333,3.79166666666666666666666666666666666667,4.04166666666666666666666666666666666667,12.70833333333333333333333333333333333333,5.08333333333333333333333333333333333333,56.20833333333333333333333333333333333333,362.510416666666666666666666666666666667,0,0,0,358.0625,0,0,0,0,0,0.625,508.625,508,0.625,527.125,20.58333333333333333333333333333333333333,178957457.166666666666666666666666666667,0.9583333333333333333333333333333333333333,19,280.291666666666666666666666666666666667,0,0,0,0,19,0,13.29166666666666666666666666666666666667,0,0,0,0,20.58333333333333333333333333333333333333,0,0.375,206.208333333333333333333333333333333333,0,0,0,0,0,0,20552553.125,272640,18956194.875,237372.25,0,1597.875,5.08333333333333333333333333333333333333,56.5,56.20833333333333333333333333333333333333,0,0,0,0,0,0,0,0,0,362.510416666666666666666666666666666667,508,508.125,0,0,0,0,0,0,99.88612916666666666666666666666666666667,0.0435541666666666666666666666666666666667,0.0401666666666666666666666666666666666667,0.0837291666666666666666666666666666666667
10.02.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,435.979166666666666666666666666666666667,514.125,514.875,3.11458333333333333333333333333333333333,3.91666666666666666666666666666666666667,3.83333333333333333333333333333333333333,13.22916666666666666666666666666666666667,24.91666666666666666666666666666666666667,25.54166666666666666666666666666666666667,17.5,7.91666666666666666666666666666666666667,66.125,452.322916666666666666666666666666666667,0,0,0,435.979166666666666666666666666666666667,0,0,0,0,0,1.45833333333333333333333333333333333333,544.666666666666666666666666666666666667,542.958333333333333333333333333333333333,1.70833333333333333333333333333333333333,567.708333333333333333333333333333333333,37.66666666666666666666666666666666666667,505.541666666666666666666666666666666667,0.6666666666666666666666666666666666666667,23.45833333333333333333333333333333333333,300.375,0,0,0,0,23.41666666666666666666666666666666666667,0,146,0,0,0,0,37.66666666666666666666666666666666666667,0,0.625,205.208333333333333333333333333333333333,0,0,0,0,0,0,29284428.29166666666666666666666666666667,356686.875,25515078.875,290514.4166666666666666666666666666666667,0,2046.791666666666666666666666666666666667,7.91666666666666666666666666666666666667,66.33333333333333333333333333333333333333,66.125,0,0,0,0,0,0,0,0,0,452.322916666666666666666666666666666667,542.958333333333333333333333333333333333,544.25,0,0,0,0,0,0,95.60575416666666666666666666666666666667,0.0620583333333333333333333333333333333333,0.0540708333333333333333333333333333333333,0.1161291666666666666666666666666666666667
10.02.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,373.083333333333333333333333333333333333,483.458333333333333333333333333333333333,481.958333333333333333333333333333333333,1.63541666666666666666666666666666666667,2.79166666666666666666666666666666666667,3.125,3.58333333333333333333333333333333333333,3.04166666666666666666666666666666666667,3.16666666666666666666666666666666666667,7.04166666666666666666666666666666666667,5.33333333333333333333333333333333333333,55.41666666666666666666666666666666666667,378.302083333333333333333333333333333333,0,0,0,373.083333333333333333333333333333333333,0,0,0,0,0,1.33333333333333333333333333333333333333,490.625,489.291666666666666666666666666666666667,178956972,508,18.70833333333333333333333333333333333333,466.75,2.54166666666666666666666666666666666667,19.75,281.083333333333333333333333333333333333,0,0,0,0,19.66666666666666666666666666666666666667,0,14.29166666666666666666666666666666666667,0,0,0,0,18.70833333333333333333333333333333333333,0,1.70833333333333333333333333333333333333,185.75,0,0,0,0,0,0,19965650.70833333333333333333333333333333,264348.6666666666666666666666666666666667,18121538.375,227414.9583333333333333333333333333333333,0,1553.916666666666666666666666666666666667,5.33333333333333333333333333333333333333,54.91666666666666666666666666666666666667,55.41666666666666666666666666666666666667,0,0,0,0,0,0,0,0,0,378.302083333333333333333333333333333333,489.291666666666666666666666666666666667,488.25,0,0,0,0,0,0,95.64795833333333333333333333333333333333,0.0423166666666666666666666666666666666667,0.0384083333333333333333333333333333333333,0.0807166666666666666666666666666666666667
