"FECHA","EQUIPO","VPNNAME","VPNID","SERVNAME","SERVID","PDN_IPV4_ACTIVE","PDN_IPV4_SETUP","PDN_IPV4_RELEASED","PDN_IPV6_ACTIVE","PDN_IPV6_SETUP","PDN_IPV6_RELEASED","PDN_IPV4V6_ACTIVE","PDN_IPV4V6_SETUP","PDN_IPV4V6_RELEASED","NUM_GTP_BEARER_MODIFIED","NUM_GTP_DB_ACTIVE","NUM_GTP_DB_RELEASED","CURSESS","CURSES_PMIPV6_IPV4","CURSES_PMIPV6_IPV6","CURSES_PMIPV6_IPV4V6","CURSES_GTP_IPV4","TOTPMIPV6_SUCCESS","TOTPMIPV6_FAILURE","PGW_FALLBACK_ATTEMPTED","PGW_FALLBACK_SUCCEEDED","PGW_FALLBACK_FAILED","PGW_FALLBACK_NO_ALTERNATE_PGW","TOTGTP_ATTEMPT","TOTGTP_SUCCESS","TOTGTP_FAILURE","DISCONNECT_TOTAL","DISCONNECT_LOCAL","DISCONNECT_UE","DISCONNECT_PGW","DISCONNECT_REMOTE","SESS_DCON_REMOTE","SESS_DCON_ADMIN","SESS_DCON_IDLE_TIMEOUT","SESS_DCON_ABS_TIMEOUT","SESS_DCON_LONGDUR_TIMEOUT","SESS_DCON_SESSSETUP_TIMEOUT","SESS_DCON_NORESOURCE","SESS_DCON_AUTHFAIL","SESS_DCON_FLOWADD_FAILURE","SESS_DCON_INVALID_DEST","SESS_DCON_SRCADDR_VIOLATION","SESS_DCON_LMAREVOC","SESS_DCON_DUPREQ","SESS_DCON_ADDRASSIGN_FAILURE","SESS_DCON_HANDOFF","SESS_DCON_MISC","REAUTH_ATTEMPT","REAUTH_SUCCESS","REAUTH_FAILURE","REAUTHOR_ATTEMPT","REAUTHOR_SUCCESS","REAUTHOR_FAILURE","TXBYTES","TXPKTS","RXBYTES","RXPKTS","PKT_VIOLATION","EAP_RXTTLSRVRPASSTHRU","NUM_QCI1_BEARER_ACTIVE","NUM_QCI1_BEARER_SETUP","NUM_QCI1_BEARER_RELEASED","NUM_QCI2_BEARER_ACTIVE","NUM_QCI2_BEARER_SETUP","NUM_QCI2_BEARER_RELEASED","NUM_QCI3_BEARER_ACTIVE","NUM_QCI3_BEARER_SETUP","NUM_QCI3_BEARER_RELEASED","NUM_QCI4_BEARER_ACTIVE","NUM_QCI4_BEARER_SETUP","NUM_QCI4_BEARER_RELEASED","NUM_QCI5_BEARER_ACTIVE","NUM_QCI5_BEARER_SETUP","NUM_QCI5_BEARER_RELEASED","NUM_QCI6_BEARER_ACTIVE","NUM_QCI6_BEARER_SETUP","NUM_QCI6_BEARER_RELEASED","NUM_QCI7_BEARER_ACTIVE","NUM_QCI7_BEARER_SETUP","NUM_QCI7_BEARER_RELEASED","APN_EPDG_GTPV2_SUCCESS_RATE","TX_THROUGHPUT","RX_THROUGHPUT","APN_EPDG_SYS_THROUGHPUT"
25.12.2016 10:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,14,6,4,0,0,0,1.25,3,2,0,0,0,15.25,0,0,0,14,0,0,0,0,0,0,9,9,0,9,3,3,0,3,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,135235,182,131478,193,0,34,0,0,0,0,0,0,0,0,0,0,0,0,15.25,9,6,0,0,0,0,0,0,100,0.0003,0.0003,0.0006
25.12.2016 11:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,13.25,15,15,0,0,0,1.25,2,3,0,0,1,14.5,0,0,0,13.25,0,0,0,0,0,0,17,17,0,24,6,12,0,6,4,0,0,0,0,6,0,1,0,0,0,0,6,0,0,8,0,0,0,0,0,0,775083,8997,771816,8771,0,65,0,1,1,0,0,0,0,0,0,0,0,0,14.5,17,18,0,0,0,0,0,0,100,0.0016,0.0016,0.0033
25.12.2016 12:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,15,13,17,0,0,0,1,2,2,0,0.25,7,16,0,0,0,15,0,0,0,0,0,0,15,15,0,19,5,11,3,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,3,10,0,0,0,0,0,0,3747299,56233,2954938,42092,0,53,0.25,7,7,0,0,0,0,0,0,0,0,0,16,15,19,0,0,0,0,0,0,100,0.0079,0.0063,0.0142
25.12.2016 13:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,10.25,27,26,0,0,0,0.25,0,1,0,0,1,10.5,0,0,0,10.25,0,0,0,0,0,0,27,27,0,34,5,17,5,7,6,0,0,0,0,7,0,2,0,0,0,0,5,0,5,11,0,0,0,0,0,0,250652,524,247195,507,0,96,0,1,1,0,0,0,0,0,0,0,0,0,10.5,27,27,0,0,0,0,0,0,100,0.0005,0.0005,0.0011
25.12.2016 14:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,12.75,24,22,0,0,0,1.5,3,2,0,0,0,14.25,0,0,0,12.75,0,0,0,0,0,0,27,27,0,28,6,11,7,4,6,0,0,0,0,4,0,2,0,0,0,0,6,0,7,5,0,0,0,0,0,0,162984,206,212956,298,0,96,0,0,0,0,0,0,0,0,0,0,0,0,14.25,27,24,0,0,0,0,0,0,100,0.0003,0.0005,0.0008
25.12.2016 15:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,12.75,13,15,0,0,0,1,1,1,0,0,3,13.75,0,0,0,12.75,0,0,0,0,0,0,14,14,0,20,3,10,3,4,7,0,0,0,0,4,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,643198,8714,484656,5091,0,51,0,3,3,0,0,0,0,0,0,0,0,0,13.75,14,16,0,0,0,0,0,0,100,0.0014,0.001,0.0024
25.12.2016 16:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,10.75,24,27,0,0,0,1,2,2,0,0.25,1,11.75,0,0,0,10.75,0,0,0,0,0,0,26,26,0,33,11,13,5,4,4,0,0,0,0,4,0,1,0,0,0,0,11,0,5,9,0,0,0,0,0,0,510080,5073,463846,3923,0,93,0.25,1,1,0,0,0,0,0,0,0,0,0,11.75,26,29,0,0,0,0,0,0,100,0.0011,0.001,0.0021
25.12.2016 17:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,10,20,20,0,0,0,1,4,5,0,0,0,11,0,0,0,10,0,0,0,0,0,0,24,24,0,27,7,17,1,2,11,0,0,0,0,2,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,0,161925,215,223020,313,0,78,0,0,0,0,0,0,0,0,0,0,0,0,11,24,25,0,0,0,0,0,0,100,0.0003,0.0005,0.0008
25.12.2016 18:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,7,5,11,0,0,0,0,0,0,0,0,2,7,0,0,0,7,0,0,0,0,0,0,5,5,0,14,4,5,2,3,2,0,0,0,0,3,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,149469,1506,176706,1635,0,19,0,2,2,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,0,0,0,100,0.0003,0.0004,0.0007
25.12.2016 19:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,4.5,8,7,0,0,0,0,0,0,0,0,0,4.5,0,0,0,4.5,0,0,0,0,0,0,8,8,0,7,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,51771,70,67051,99,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4.5,8,7,0,0,0,0,0,0,100,0.0001,0.0001,0.0003
